column_name,Contain Value,Ratio
system.damage.wnlxzlrxtrkk2bh3.applyMod,1,0.0005827505827505828
system.damage.wnlxzlrxtrkk2bh3.formula,1,0.0005827505827505828
system.damage.wnlxzlrxtrkk2bh3.kinds,1,0.0005827505827505828
system.damage.wnlxzlrxtrkk2bh3.materials,1,0.0005827505827505828
system.damage.wnlxzlrxtrkk2bh3.type,1,0.0005827505827505828
system.heightening.damage.wnlxzlrxtrkk2bh3,1,0.0005827505827505828
system.damage.tjnUaEqiXvjlMzf3.applyMod,1,0.0005827505827505828
system.damage.tjnUaEqiXvjlMzf3.formula,1,0.0005827505827505828
system.damage.tjnUaEqiXvjlMzf3.kinds,1,0.0005827505827505828
system.damage.tjnUaEqiXvjlMzf3.materials,1,0.0005827505827505828
system.damage.tjnUaEqiXvjlMzf3.type,1,0.0005827505827505828
system.heightening.damage.tjnUaEqiXvjlMzf3,1,0.0005827505827505828
system.damage.gcU9LYuQezmqqIr2.applyMod,1,0.0005827505827505828
system.damage.gcU9LYuQezmqqIr2.formula,1,0.0005827505827505828
system.damage.gcU9LYuQezmqqIr2.kinds,1,0.0005827505827505828
system.damage.gcU9LYuQezmqqIr2.materials,1,0.0005827505827505828
system.damage.gcU9LYuQezmqqIr2.type,1,0.0005827505827505828
system.heightening.levels.10.damage.gcU9LYuQezmqqIr2.applyMod,1,0.0005827505827505828
system.heightening.levels.10.damage.gcU9LYuQezmqqIr2.formula,1,0.0005827505827505828
system.heightening.levels.10.damage.gcU9LYuQezmqqIr2.materials,1,0.0005827505827505828
system.heightening.levels.10.damage.gcU9LYuQezmqqIr2.type,1,0.0005827505827505828
system.heightening.levels.7.damage.gcU9LYuQezmqqIr2.applyMod,1,0.0005827505827505828
system.heightening.levels.7.damage.gcU9LYuQezmqqIr2.formula,1,0.0005827505827505828
system.heightening.levels.7.damage.gcU9LYuQezmqqIr2.materials,1,0.0005827505827505828
system.heightening.levels.7.damage.gcU9LYuQezmqqIr2.type,1,0.0005827505827505828
system.damage.Orj0nFMXwcULkl5B.applyMod,1,0.0005827505827505828
system.damage.Orj0nFMXwcULkl5B.formula,1,0.0005827505827505828
system.damage.Orj0nFMXwcULkl5B.kinds,1,0.0005827505827505828
system.damage.Orj0nFMXwcULkl5B.materials,1,0.0005827505827505828
system.damage.Orj0nFMXwcULkl5B.type,1,0.0005827505827505828
system.damage.sekWqUllit48HRC4.applyMod,1,0.0005827505827505828
system.damage.sekWqUllit48HRC4.formula,1,0.0005827505827505828
system.damage.sekWqUllit48HRC4.kinds,1,0.0005827505827505828
system.damage.sekWqUllit48HRC4.materials,1,0.0005827505827505828
system.damage.sekWqUllit48HRC4.type,1,0.0005827505827505828
system.heightening.damage.sekWqUllit48HRC4,1,0.0005827505827505828
system.damage.SXOGI7BFM0mUsAPF.applyMod,1,0.0005827505827505828
system.damage.SXOGI7BFM0mUsAPF.formula,1,0.0005827505827505828
system.damage.SXOGI7BFM0mUsAPF.kinds,1,0.0005827505827505828
system.damage.SXOGI7BFM0mUsAPF.materials,1,0.0005827505827505828
system.damage.SXOGI7BFM0mUsAPF.type,1,0.0005827505827505828
system.heightening.damage.SXOGI7BFM0mUsAPF,1,0.0005827505827505828
system.damage.wtPB4EA7uiVSWUKV.applyMod,1,0.0005827505827505828
system.damage.wtPB4EA7uiVSWUKV.formula,1,0.0005827505827505828
system.damage.wtPB4EA7uiVSWUKV.kinds,1,0.0005827505827505828
system.damage.wtPB4EA7uiVSWUKV.materials,1,0.0005827505827505828
system.damage.wtPB4EA7uiVSWUKV.type,1,0.0005827505827505828
system.heightening.damage.wtPB4EA7uiVSWUKV,1,0.0005827505827505828
system.damage.fcjtz4q0zrtvmtro.applyMod,1,0.0005827505827505828
system.damage.fcjtz4q0zrtvmtro.formula,1,0.0005827505827505828
system.damage.fcjtz4q0zrtvmtro.kinds,1,0.0005827505827505828
system.damage.fcjtz4q0zrtvmtro.materials,1,0.0005827505827505828
system.damage.fcjtz4q0zrtvmtro.type,1,0.0005827505827505828
system.heightening.damage.fcjtz4q0zrtvmtro,1,0.0005827505827505828
system.damage.kmgVwzdXySlwrW7I.applyMod,1,0.0005827505827505828
system.damage.kmgVwzdXySlwrW7I.formula,1,0.0005827505827505828
system.damage.kmgVwzdXySlwrW7I.kinds,1,0.0005827505827505828
system.damage.kmgVwzdXySlwrW7I.materials,1,0.0005827505827505828
system.damage.kmgVwzdXySlwrW7I.type,1,0.0005827505827505828
system.heightening.damage.kmgVwzdXySlwrW7I,1,0.0005827505827505828
system.damage.VZH6f22B2X2tWam3.applyMod,1,0.0005827505827505828
system.damage.VZH6f22B2X2tWam3.formula,1,0.0005827505827505828
system.damage.VZH6f22B2X2tWam3.kinds,1,0.0005827505827505828
system.damage.VZH6f22B2X2tWam3.materials,1,0.0005827505827505828
system.damage.VZH6f22B2X2tWam3.type,1,0.0005827505827505828
system.heightening.damage.VZH6f22B2X2tWam3,1,0.0005827505827505828
system.damage.zqA3mumEYuVNchMC.applyMod,1,0.0005827505827505828
system.damage.zqA3mumEYuVNchMC.formula,1,0.0005827505827505828
system.damage.zqA3mumEYuVNchMC.kinds,1,0.0005827505827505828
system.damage.zqA3mumEYuVNchMC.materials,1,0.0005827505827505828
system.damage.zqA3mumEYuVNchMC.type,1,0.0005827505827505828
system.heightening.damage.zqA3mumEYuVNchMC,1,0.0005827505827505828
system.damage.sHvzaQ6nB5kQUABr.applyMod,1,0.0005827505827505828
system.damage.sHvzaQ6nB5kQUABr.formula,1,0.0005827505827505828
system.damage.sHvzaQ6nB5kQUABr.kinds,1,0.0005827505827505828
system.damage.sHvzaQ6nB5kQUABr.materials,1,0.0005827505827505828
system.damage.sHvzaQ6nB5kQUABr.type,1,0.0005827505827505828
system.overlays.9Ly51UbFomNFSkwE.name,1,0.0005827505827505828
system.overlays.9Ly51UbFomNFSkwE.overlayType,1,0.0005827505827505828
system.overlays.9Ly51UbFomNFSkwE.sort,1,0.0005827505827505828
system.overlays.9Ly51UbFomNFSkwE.system.area.type,1,0.0005827505827505828
system.overlays.9Ly51UbFomNFSkwE.system.area.value,1,0.0005827505827505828
system.overlays.mAZRhujP3gA9tb4m.name,1,0.0005827505827505828
system.overlays.mAZRhujP3gA9tb4m.overlayType,1,0.0005827505827505828
system.overlays.mAZRhujP3gA9tb4m.sort,1,0.0005827505827505828
system.overlays.mAZRhujP3gA9tb4m.system.area.type,1,0.0005827505827505828
system.overlays.mAZRhujP3gA9tb4m.system.area.value,1,0.0005827505827505828
system.damage.wKqdAiiIiDLodRJm.applyMod,1,0.0005827505827505828
system.damage.wKqdAiiIiDLodRJm.formula,1,0.0005827505827505828
system.damage.wKqdAiiIiDLodRJm.kinds,1,0.0005827505827505828
system.damage.wKqdAiiIiDLodRJm.materials,1,0.0005827505827505828
system.damage.wKqdAiiIiDLodRJm.type,1,0.0005827505827505828
system.heightening.damage.wKqdAiiIiDLodRJm,1,0.0005827505827505828
system.damage.A3N9TKOvgQh5OhDM.applyMod,1,0.0005827505827505828
system.damage.A3N9TKOvgQh5OhDM.formula,1,0.0005827505827505828
system.damage.A3N9TKOvgQh5OhDM.kinds,1,0.0005827505827505828
system.damage.A3N9TKOvgQh5OhDM.materials,1,0.0005827505827505828
system.damage.A3N9TKOvgQh5OhDM.type,1,0.0005827505827505828
system.damage.NPg0qU7objU0x4LJ.applyMod,1,0.0005827505827505828
system.damage.NPg0qU7objU0x4LJ.formula,1,0.0005827505827505828
system.damage.NPg0qU7objU0x4LJ.kinds,1,0.0005827505827505828
system.damage.NPg0qU7objU0x4LJ.materials,1,0.0005827505827505828
system.damage.NPg0qU7objU0x4LJ.type,1,0.0005827505827505828
system.overlays.3yk7i1kixfa9prk4._id,1,0.0005827505827505828
system.overlays.3yk7i1kixfa9prk4.overlayType,1,0.0005827505827505828
system.overlays.3yk7i1kixfa9prk4.sort,1,0.0005827505827505828
system.overlays.3yk7i1kixfa9prk4.system.target.value,1,0.0005827505827505828
system.overlays.3yk7i1kixfa9prk4.system.time.value,1,0.0005827505827505828
system.overlays.3yk7i1kixfa9prk4.system.traits.value,1,0.0005827505827505828
system.overlays.7lz99ha8d7pnbnro._id,1,0.0005827505827505828
system.overlays.7lz99ha8d7pnbnro.overlayType,1,0.0005827505827505828
system.overlays.7lz99ha8d7pnbnro.sort,1,0.0005827505827505828
system.overlays.7lz99ha8d7pnbnro.system.target.value,1,0.0005827505827505828
system.overlays.7lz99ha8d7pnbnro.system.time.value,1,0.0005827505827505828
system.overlays.7lz99ha8d7pnbnro.system.traits.value,1,0.0005827505827505828
system.overlays.zyzgjes6kcerhhfz._id,1,0.0005827505827505828
system.overlays.zyzgjes6kcerhhfz.overlayType,1,0.0005827505827505828
system.overlays.zyzgjes6kcerhhfz.sort,1,0.0005827505827505828
system.overlays.zyzgjes6kcerhhfz.system.target.value,1,0.0005827505827505828
system.overlays.zyzgjes6kcerhhfz.system.time.value,1,0.0005827505827505828
system.overlays.zyzgjes6kcerhhfz.system.traits.value,1,0.0005827505827505828
system.damage.NE5nfcJxF8gmPf1n.applyMod,1,0.0005827505827505828
system.damage.NE5nfcJxF8gmPf1n.formula,1,0.0005827505827505828
system.damage.NE5nfcJxF8gmPf1n.kinds,1,0.0005827505827505828
system.damage.NE5nfcJxF8gmPf1n.materials,1,0.0005827505827505828
system.damage.NE5nfcJxF8gmPf1n.type,1,0.0005827505827505828
system.damage.rt4oeXP3SqcClH6r.applyMod,1,0.0005827505827505828
system.damage.rt4oeXP3SqcClH6r.category,1,0.0005827505827505828
system.damage.rt4oeXP3SqcClH6r.formula,1,0.0005827505827505828
system.damage.rt4oeXP3SqcClH6r.kinds,1,0.0005827505827505828
system.damage.rt4oeXP3SqcClH6r.materials,1,0.0005827505827505828
system.damage.rt4oeXP3SqcClH6r.type,1,0.0005827505827505828
system.heightening.levels.8.damage.NE5nfcJxF8gmPf1n.applyMod,1,0.0005827505827505828
system.heightening.levels.8.damage.NE5nfcJxF8gmPf1n.formula,1,0.0005827505827505828
system.heightening.levels.8.damage.NE5nfcJxF8gmPf1n.materials,1,0.0005827505827505828
system.heightening.levels.8.damage.NE5nfcJxF8gmPf1n.type,1,0.0005827505827505828
system.heightening.levels.8.damage.rt4oeXP3SqcClH6r.applyMod,1,0.0005827505827505828
system.heightening.levels.8.damage.rt4oeXP3SqcClH6r.category,1,0.0005827505827505828
system.heightening.levels.8.damage.rt4oeXP3SqcClH6r.formula,1,0.0005827505827505828
system.heightening.levels.8.damage.rt4oeXP3SqcClH6r.materials,1,0.0005827505827505828
system.heightening.levels.8.damage.rt4oeXP3SqcClH6r.type,1,0.0005827505827505828
system.damage.pHsjrtV8uQcnp7AC.applyMod,1,0.0005827505827505828
system.damage.pHsjrtV8uQcnp7AC.formula,1,0.0005827505827505828
system.damage.pHsjrtV8uQcnp7AC.kinds,1,0.0005827505827505828
system.damage.pHsjrtV8uQcnp7AC.materials,1,0.0005827505827505828
system.damage.pHsjrtV8uQcnp7AC.type,1,0.0005827505827505828
system.heightening.levels.7.damage.KBVAJjLQOwR9Df19.applyMod,1,0.0005827505827505828
system.heightening.levels.7.damage.KBVAJjLQOwR9Df19.formula,1,0.0005827505827505828
system.heightening.levels.7.damage.KBVAJjLQOwR9Df19.kinds,1,0.0005827505827505828
system.heightening.levels.7.damage.KBVAJjLQOwR9Df19.materials,1,0.0005827505827505828
system.heightening.levels.7.damage.KBVAJjLQOwR9Df19.type,1,0.0005827505827505828
system.heightening.levels.9.damage.SvhfCa1se8cek42O.applyMod,1,0.0005827505827505828
system.heightening.levels.9.damage.SvhfCa1se8cek42O.formula,1,0.0005827505827505828
system.heightening.levels.9.damage.SvhfCa1se8cek42O.kinds,1,0.0005827505827505828
system.heightening.levels.9.damage.SvhfCa1se8cek42O.materials,1,0.0005827505827505828
system.heightening.levels.9.damage.SvhfCa1se8cek42O.type,1,0.0005827505827505828
system.damage.yNkEZ8qT669NMhzN.applyMod,1,0.0005827505827505828
system.damage.yNkEZ8qT669NMhzN.formula,1,0.0005827505827505828
system.damage.yNkEZ8qT669NMhzN.kinds,1,0.0005827505827505828
system.damage.yNkEZ8qT669NMhzN.materials,1,0.0005827505827505828
system.damage.yNkEZ8qT669NMhzN.type,1,0.0005827505827505828
system.damage.n6eXQAslPehKuaXl.applyMod,1,0.0005827505827505828
system.damage.n6eXQAslPehKuaXl.formula,1,0.0005827505827505828
system.damage.n6eXQAslPehKuaXl.kinds,1,0.0005827505827505828
system.damage.n6eXQAslPehKuaXl.materials,1,0.0005827505827505828
system.damage.n6eXQAslPehKuaXl.type,1,0.0005827505827505828
system.damage.rZgtouffoOBOPyXD.applyMod,1,0.0005827505827505828
system.damage.rZgtouffoOBOPyXD.category,1,0.0005827505827505828
system.damage.rZgtouffoOBOPyXD.formula,1,0.0005827505827505828
system.damage.rZgtouffoOBOPyXD.kinds,1,0.0005827505827505828
system.damage.rZgtouffoOBOPyXD.materials,1,0.0005827505827505828
system.damage.rZgtouffoOBOPyXD.type,1,0.0005827505827505828
system.heightening.damage.n6eXQAslPehKuaXl,1,0.0005827505827505828
system.heightening.damage.rZgtouffoOBOPyXD,1,0.0005827505827505828
system.damage.b9dAiWfV57lyCWpP.applyMod,1,0.0005827505827505828
system.damage.b9dAiWfV57lyCWpP.formula,1,0.0005827505827505828
system.damage.b9dAiWfV57lyCWpP.kinds,1,0.0005827505827505828
system.damage.b9dAiWfV57lyCWpP.materials,1,0.0005827505827505828
system.damage.b9dAiWfV57lyCWpP.type,1,0.0005827505827505828
system.heightening.damage.b9dAiWfV57lyCWpP,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0._id,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.name,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.overlayType,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.sort,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.damage.cIQMOJJsHOShytJy.applyMod,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.damage.cIQMOJJsHOShytJy.formula,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.damage.cIQMOJJsHOShytJy.materials,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.damage.cIQMOJJsHOShytJy.type,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.heightening.damage.cIQMOJJsHOShytJy,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.heightening.interval,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.heightening.type,1,0.0005827505827505828
system.overlays.2XryWRa6OkDAbAw0.system.traits.value,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK._id,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.name,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.overlayType,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.sort,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.damage.CI0T8rUwcB2khY0t.applyMod,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.damage.CI0T8rUwcB2khY0t.formula,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.damage.CI0T8rUwcB2khY0t.materials,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.damage.CI0T8rUwcB2khY0t.type,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.heightening.damage.CI0T8rUwcB2khY0t,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.heightening.interval,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.heightening.type,1,0.0005827505827505828
system.overlays.6RXxnrZlBl5nulPK.system.traits.value,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi._id,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.name,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.overlayType,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.sort,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.damage.ycNNS1IJaYJ9uw80.applyMod,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.damage.ycNNS1IJaYJ9uw80.formula,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.damage.ycNNS1IJaYJ9uw80.materials,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.damage.ycNNS1IJaYJ9uw80.type,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.heightening.damage.ycNNS1IJaYJ9uw80,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.heightening.interval,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.heightening.type,1,0.0005827505827505828
system.overlays.EXq8LCHnbDdU9Qxi.system.traits.value,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6._id,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.name,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.overlayType,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.sort,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.5s8WDBie6obDFd7O.applyMod,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.5s8WDBie6obDFd7O.formula,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.5s8WDBie6obDFd7O.materials,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.5s8WDBie6obDFd7O.type,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.65e8IoTrChnWR3jL.applyMod,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.65e8IoTrChnWR3jL.formula,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.65e8IoTrChnWR3jL.materials,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.damage.65e8IoTrChnWR3jL.type,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.heightening.damage.5s8WDBie6obDFd7O,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.heightening.damage.65e8IoTrChnWR3jL,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.heightening.interval,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.heightening.type,1,0.0005827505827505828
system.overlays.S8zce5ryVwTNR4v6.system.traits.value,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b._id,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.name,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.overlayType,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.sort,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.9uHHaYTm9m5EKYXr.applyMod,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.9uHHaYTm9m5EKYXr.formula,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.9uHHaYTm9m5EKYXr.materials,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.9uHHaYTm9m5EKYXr.type,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.M2B0VWxc4jyJ2ZMk.applyMod,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.M2B0VWxc4jyJ2ZMk.formula,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.M2B0VWxc4jyJ2ZMk.materials,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.damage.M2B0VWxc4jyJ2ZMk.type,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.heightening.damage.9uHHaYTm9m5EKYXr,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.heightening.damage.M2B0VWxc4jyJ2ZMk,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.heightening.interval,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.heightening.type,1,0.0005827505827505828
system.overlays.SyxaqT7Uou8PUc2b.system.traits.value,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk._id,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.name,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.overlayType,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.sort,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.damage.0tjfe8H7wz7QoXYE.applyMod,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.damage.0tjfe8H7wz7QoXYE.formula,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.damage.0tjfe8H7wz7QoXYE.materials,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.damage.0tjfe8H7wz7QoXYE.type,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.heightening.damage.0tjfe8H7wz7QoXYE,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.heightening.interval,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.heightening.type,1,0.0005827505827505828
system.overlays.Zl9eykSvA9Ptm3Vk.system.traits.value,1,0.0005827505827505828
system.damage.u4xykvzyx1ej6xl4.applyMod,1,0.0005827505827505828
system.damage.u4xykvzyx1ej6xl4.formula,1,0.0005827505827505828
system.damage.u4xykvzyx1ej6xl4.kinds,1,0.0005827505827505828
system.damage.u4xykvzyx1ej6xl4.materials,1,0.0005827505827505828
system.damage.u4xykvzyx1ej6xl4.type,1,0.0005827505827505828
system.heightening.damage.u4xykvzyx1ej6xl4,1,0.0005827505827505828
system.damage.UKiopkMuk2wDUL6V.applyMod,1,0.0005827505827505828
system.damage.UKiopkMuk2wDUL6V.formula,1,0.0005827505827505828
system.damage.UKiopkMuk2wDUL6V.kinds,1,0.0005827505827505828
system.damage.UKiopkMuk2wDUL6V.materials,1,0.0005827505827505828
system.damage.UKiopkMuk2wDUL6V.type,1,0.0005827505827505828
system.heightening.damage.UKiopkMuk2wDUL6V,1,0.0005827505827505828
system.damage.2YlEXgT93lbWXENb.applyMod,1,0.0005827505827505828
system.damage.2YlEXgT93lbWXENb.formula,1,0.0005827505827505828
system.damage.2YlEXgT93lbWXENb.kinds,1,0.0005827505827505828
system.damage.2YlEXgT93lbWXENb.materials,1,0.0005827505827505828
system.damage.2YlEXgT93lbWXENb.type,1,0.0005827505827505828
system.heightening.damage.2YlEXgT93lbWXENb,1,0.0005827505827505828
